PatternName,Signal,staDevThreshold
PET_Tricapa,"[-0.059726695687154295, -0.05915642191571166, -0.05688784543179262, -0.05256426541824116, -0.04754588187056396, -0.04372805701234753, -0.03966821078504687, -0.036562913518801414, -0.03466956639231357, -0.03281060080883535, -0.030891321614494316, -0.029916014717459128, -0.0285039755786954, -0.027816778729453692, -0.026585123134414967, -0.02617482955111078, -0.025129365627779607, -0.025040344660481637, -0.024403361455051665, -0.02385609852823702, -0.022850701256426586, -0.022864590715414985, -0.021874001642138527, -0.021542683682438075, -0.02145711841468544, -0.020821025589208477, -0.01931120123916474, -0.018902753022212986, -0.017842967808680832, -0.017428474764343217, -0.016665496792756595, -0.015503313983755204, -0.014502173214312759, -0.01351836928723822, -0.012063186885732541, -0.01092446743468612, -0.010090350232766098, -0.00849941925531924, -0.007192181364400527, -0.0069472177234102496, -0.005371985280582656, -0.0047234427436676895, -0.0036041291504233137, -0.0033186426547862605, -0.002668096741724722, -0.0017498268448455682, -0.0014735010770055798, -0.0010303121938225576, -0.0008937698680883579, -0.0022376819644107076, -0.003984753677538297, -0.006899484829967631, -0.011524954355529495, -0.01810468336145632, -0.02654807424268423, -0.03499602510972585, -0.03962881121324676, -0.038050769954218085, -0.030746752728579203, -0.022542760583521188, -0.01647576871324552, -0.015012846186790996, -0.015844328692465236, -0.01821989500706354, -0.020326404499342546, -0.023647502426442656, -0.027479901528759915, -0.030617863078588436, -0.03244343377036795, -0.033237078196942695, -0.03354036866879028, -0.03411220814759477, -0.03350687472326339, -0.032229388941006194, -0.030586124333194003, -0.0294719812542897, -0.029547946634066374, -0.031339130212366416, -0.034298866781101, -0.0367978399112728, -0.03816301920833547, -0.03522390745696189, -0.028727921558796478, -0.019530479903583323, -0.00997297917032258, -0.0017523739665904602, 0.005566205100552943, 0.011314319959943867, 0.01572505708659615, 0.01935112613608156, 0.022872498280302033, 0.026263822683157672, 0.028996504121982423, 0.030555745271160138, 0.0329300375540323, 0.03460963361449285, 0.03610482536064386, 0.037908719925534455, 0.03958368286146274, 0.04099737469401798, 0.04179632946869678, 0.043064614664322834, 0.0442144907531738, 0.045516906524335765, 0.04723311374845948, 0.04844476507192442, 0.04850588947867774, 0.04943476634576935, 0.05004494438958808, 0.050222227823438645, 0.0505943485205365, 0.05118767627943435, 0.05164501754898284, 0.05128806636682353, 0.051093524403012014, 0.05039613836590734, 0.04917714540426945, 0.04686800768419766, 0.043632302698210966, 0.039631014415863176, 0.035493745139451076, 0.03127147354752613, 0.02720951947772103, 0.023211193026817786, 0.020291560108227275, 0.01740756553039428, 0.01600768583266463, 0.015416318464814227, 0.012633345432408613, 0.0068530696576518816, 0.0009692637591655763, -0.004355642672929657, -0.007569550270449847, -0.009750054133072587, -0.013761876201925588, -0.02032815000670932, -0.02685922447450011, -0.0322518024923045, -0.0350512729371216, -0.034452989111914634, -0.03190809163368022, -0.02813021570563079, -0.023922881229494198, -0.01929166884943791, -0.015336659760337965, -0.011639721514423244, -0.007662572390677834, -0.0035476721123280128, -0.0005456449940392447, 0.0020193388649298563, 0.0040126782081633065, 0.0060107296613697405, 0.009084914073695, 0.012835113659595433, 0.017287218610887944, 0.021770125087739324, 0.026614620074847137, 0.03081542351012997, 0.03428789290368809, 0.03695879693471787, 0.03926880791863163, 0.04164410681570992, 0.04416541545810819, 0.047181210436189266, 0.050116146749844374, 0.05289421766626968, 0.056242078876740945, 0.05903395117004582, 0.060823922560400236, 0.06173345780333438, 0.06231812097346252, 0.06349596744611005, 0.06486165022809164, 0.0668619569063037, 0.06945941969305491, 0.07286489551844669, 0.07525281884231923, 0.07705308226110386, 0.07866980620752428, 0.08004479169767702, 0.08184395777179224, 0.08259253996847045, 0.0839273604635542, 0.08509481023508911, 0.08545709260345523, 0.08729020592605852, 0.08819799239562884, 0.08899327562282323, 0.08896572256470328, 0.08776233769305501, 0.08697821798867442, 0.08545017510299165, 0.08152432997808504, 0.07404881938962281, 0.06857778521260162, 0.06830089246334874, 0.06572665727130186, 0.06039431807115198, 0.051307521572300195, 0.03539966640315079, 0.009410712372770766, -0.026229384264822575, -0.06386204050048651, -0.10219639758195005, -0.1392824515960342, -0.17267792897774667, -0.20142590257792567, -0.21398598259345203, -0.19913877431211666, -0.1640122941960483, -0.13143166993830407, -0.10962637593183194, -0.09681651383175487, -0.08715180001182227, -0.07181710081011533, -0.0520856254962985, -0.038050313466854356, -0.03552802269893118, -0.04087905724993881, -0.04567313739024341, -0.049238418963297795, -0.04967029180958352, -0.04958204365218508, -0.04509117383503073]",0.13290644028334692
