PatternName,Signal,staDevThreshold
Impropio_NoFerrico,"[-0.3422039104316439, -0.33133091598537, -0.3027814576603446, -0.2836865839890525, -0.2699066359261562, -0.2595204799855024, -0.25087474132114496, -0.24438512479701857, -0.23864415296955646, -0.2332791662978243, -0.22889981449257088, -0.22482362307315673, -0.2206683705952362, -0.2172705934107971, -0.21361053335256341, -0.21035543381970107, -0.20648726922240188, -0.20345556692461245, -0.19986367043030814, -0.19680920384899536, -0.1934774762579159, -0.1907118222615544, -0.1874533986266255, -0.18459211562495587, -0.1814815672991089, -0.1782918790155318, -0.1753786433709022, -0.17245414996924605, -0.16950319709533881, -0.166948736140478, -0.16400396764751093, -0.16122492538959382, -0.15852967855392422, -0.1560771663483387, -0.15285589822140383, -0.15028837983629173, -0.1476791429819929, -0.14525058303829497, -0.14254061370805488, -0.1400594987508338, -0.13766534568500835, -0.13558338054927638, -0.13328457843048766, -0.13097981809059234, -0.12828245282567735, -0.12575971848704384, -0.12333724530996333, -0.12081254423133174, -0.11811161078916974, -0.11577400750732031, -0.11313058962565263, -0.11088675022052832, -0.10846167980424228, -0.10637793722005287, -0.10408693691832466, -0.10201632307904579, -0.09988254886157512, -0.09782460523112853, -0.09566067462443993, -0.09334365505444779, -0.09077763435673102, -0.08848052411700363, -0.08604579244039783, -0.08388027504574935, -0.081865514975429, -0.07950502934221863, -0.07758874770475598, -0.0756965402928921, -0.07382551187845016, -0.07204695091229377, -0.0700683245061155, -0.06829949194522222, -0.06633375013116471, -0.06415031419018433, -0.062082664064891595, -0.05952585022490233, -0.056625673340727344, -0.05408093014156303, -0.05164619805168944, -0.04920828622828709, -0.04673050586918338, -0.04424171812311857, -0.04178115736362565, -0.03933237327149141, -0.03664843116619226, -0.034059612443005656, -0.03126394692115637, -0.028755175376119813, -0.026484788430021736, -0.02441039945920574, -0.0220965812042752, -0.019845364817009725, -0.017298041205735443, -0.01500061222209842, -0.012550415004509197, -0.009991774612667618, -0.008070387519266727, -0.0058115698347775855, -0.0036524645396517823, -0.0014411448456091755, 0.0009610595392660089, 0.0033426160018279983, 0.005343441915052499, 0.007400402804490814, 0.00976381171080134, 0.01189923340447048, 0.014142231191485902, 0.01681305699270435, 0.018824677912239504, 0.020692036499544462, 0.022834977670579105, 0.02472581332407663, 0.02688936517702005, 0.029211758689145835, 0.031205839235149753, 0.032843844826961864, 0.03480037684995932, 0.03663007783101279, 0.03824540382812009, 0.040101971773361, 0.041154320068603215, 0.042096118192615106, 0.042823670195680355, 0.04388114384984315, 0.04568371615242052, 0.04798487987136876, 0.05015063016151072, 0.05282881838706965, 0.05365063067552998, 0.05484625867573082, 0.05720347494686305, 0.059539248765198276, 0.06033745669814279, 0.06086233947180664, 0.06164549291043789, 0.062268987414362466, 0.06320542938170065, 0.06513237559690477, 0.06726512226209928, 0.06903557090163516, 0.07156718544203097, 0.07372668922528365, 0.07608511706580061, 0.07848514722557214, 0.08104508588100923, 0.08344583449625641, 0.08585028263830798, 0.08826137219943714, 0.09056552899148113, 0.09281200027220306, 0.09474353004195601, 0.09636380129570499, 0.09814536202614282, 0.09995884891429817, 0.10125093006536644, 0.10218509749899307, 0.10360196550151077, 0.10527140882778319, 0.10731588093703617, 0.10973312897033499, 0.11255009219872812, 0.11516076853151473, 0.11834740001099026, 0.12076666468571688, 0.12375949547594393, 0.1262144974139066, 0.12856107546254486, 0.1314555513919845, 0.13388118825837494, 0.13618684036508874, 0.13826519036487087, 0.1405537200024937, 0.14247948719292955, 0.14468474309295667, 0.14662049002487684, 0.14887718975909528, 0.15084659738318382, 0.1526706605748655, 0.15450963147767469, 0.15648278561235224, 0.15839437830167707, 0.160221558568731, 0.16169318120484844, 0.16377889712717125, 0.16536308234833194, 0.167045675071078, 0.1686186426260337, 0.17048765490396436, 0.1720636630295145, 0.17363107969130742, 0.1750010438885629, 0.1766421265563233, 0.1778989529024444, 0.17894991392374976, 0.18004377430976773, 0.18103579283021373, 0.18166918744129043, 0.1825626947667113, 0.18312795703583806, 0.18329814866803534, 0.1827189060164526, 0.18102152920304446, 0.17798644797747304, 0.17355274668854456, 0.1678254563942373, 0.16178547204131358, 0.15769405735167816, 0.1563956360303371, 0.15896664900823762, 0.16251747391128976, 0.16410756134323892, 0.16249348420272414, 0.1573163652583056, 0.14936022160507945, 0.13942843040759081, 0.12809618723163255, 0.113852404103758, 0.0964218805500943, 0.07531060393760554, 0.05256828196128075, 0.026953974242654555, -0.0045844631740635374, -0.03892152231165802, -0.07582817839329485]",0.08247381932970006
